OBJECTID,TAG,CODE,ROUTE,ACCOUNTNUM,PEANO,FEEDERID,OWNER,INSTALLATI,LATITUDE,LONGITUDE,"Lat, Long"
620947,1150MT000240338,AFAG,155,410052,29461018,FAA09,PEA,6007575230,19.85462788,99.20621849,"19.8546278826, 99.2062184925"
4020065,11MTAA001321337,AFAG,249,002323,6500059671,FAA09,PEA,6024208509,19.87345137,99.20673044,"19.8734513654, 99.2067304411"
2326533,11MTAA000500619,AFAG,149,183121,5800525258,FAA06,,6019418090,19.90141137,99.20975619,"19.9014113652, 99.2097561923"
2715755,11MTAA000714387,AFAG,148,171903,26355723,FAA06,PEA,6020935495,19.90455289,99.20670142,"19.9045528851, 99.2067014219"
618122,1150MT000237513,AFAG,137,270491,24588498,FAA06,,6007518780,19.90916843,99.20856396,"19.9091684299, 99.2085639569"
618131,1150MT000237522,AFAG,15,152001,23002303,FAA06,,6006840598,19.91347475,99.20745658,"19.913474752, 99.2074565794"
1374474,11MTAA000025714,AFAG,133,237301,5700887558,FAA06,,6007512939,19.91240046,99.20864591,"19.9124004568, 99.2086459089"
618501,1150MT000237892,AFAG,133,237000,26865685,FAA06,,6007512857,19.912678,99.20881304,"19.9126780046, 99.2088130361"
2766787,11MTAA000741573,AFAG,15,151122,5900144970,FAA06,PEA,6006836759,19.9156828,99.2100243,"19.9156827999, 99.2100243023"
601511,1150MT000220902,AFAG,113,137200,5801369606,FAA04,PEA,6007410137,19.8381768,99.2138677,"19.8381768012, 99.213867698"
1861065,11MTAA000180885,AFAG,111,-,29858894,FAA04,PEA,6017643730,19.84752862,99.21236041,"19.847528617, 99.2123604053"
621125,1150MT000240516,AFAG,165,415301,20557778,FAA09,PEA,6007623514,19.85906083,99.21144701,"19.8590608267, 99.2114470149"
621137,1150MT000240528,AFAG,165,415920,18012508,FAA09,PEA,6007623863,19.85728317,99.21285305,"19.8572831723, 99.212853049"
619467,1150MT000238858,AFAG,41,430000,17116542,FAA09,PEA,6006982541,19.86811069,99.21162612,"19.8681106866, 99.2116261179"
619473,1150MT000238864,AFAG,41,430020,26051237,FAA09,PEA,6006982676,19.86812346,99.21213487,"19.8681234561, 99.2121348718"
619500,1150MT000238891,AFAG,156,432300,6200142342,FAA09,PEA,6007579743,19.87398399,99.21223139,"19.8739839947, 99.2122313879"
602646,1150MT000222037,AFAG,78,691210,25260668,FAA04,,6007233923,19.81063132,99.21763798,"19.8106313158, 99.2176379845"
602651,1150MT000222042,AFAG,78,691900,5800524935,FAA04,,6007234167,19.81175632,99.21864925,"19.8117563228, 99.2186492485"
593282,1150MT000212673,AFAG,78,688069,17415798,FAA04,PEA,6007230737,19.81555503,99.21903963,"19.8155550347, 99.2190396321"
4015161,11MTAA001320606,AFAG,78,,6300829890,FAA04,,6007231252,19.81727432,99.21975999,"19.817274318, 99.2197599935"
2638309,11MTAA000676685,AFAG,134,246540,23337749,FAA04,PEA,6020660143,19.83015284,99.21758357,"19.8301528386, 99.2175835744"
1999610,11MTAA000272074,AFAG,105,434655,5600214214,FAA09,PEA,6018068878,19.87499324,99.2156656,"19.8749932354, 99.2156656041"
619392,1150MT000238783,AFAG,105,436561,26563237,FAA09,PEA,6007364167,19.88089031,99.21707519,"19.880890306, 99.2170751874"
619021,1150MT000238412,AFAG,105,437602,29561453,FAA09,PEA,6007367173,19.88384752,99.21809721,"19.8838475201, 99.2180972095"
593344,1150MT000212735,AFAG,78,693660,6100942363,FAA04,PEA,6007234998,19.81101479,99.22205751,"19.8110147853, 99.2220575128"
593371,1150MT000212762,AFAG,78,695100,24441817,FAA04,PEA,6007235677,19.81382268,99.22061213,"19.8138226827, 99.2206121262"
619280,1150MT000238671,AFAG,115,151601,6200142277,FAA09,PEA,6007418469,19.89150732,99.22353201,"19.8915073242, 99.2235320129"
3150481,11MTAA000928920,AFAG,114,140204,6600101309,FAA04,PEA,6007410940,19.83969386,99.22708803,"19.8396938553, 99.2270880331"
618385,1150MT000237776,AFAG,64,651000,6201187350,FAA09,PEA,6020621302,19.89687362,99.22785999,"19.8968736192, 99.2278599949"
618374,1150MT000237765,AFAG,64,649601,5801276133,FAA09,PEA,6007146206,19.89765831,99.22778455,"19.8976583124, 99.2277845461"
618347,1150MT000237738,AFAG,64,646201,28939168,FAA09,PEA,6007141969,19.89978087,99.22803856,"19.8997808701, 99.2280385572"
3032210,11MTAA000873883,AFAG,64,646202,22935003,FAA09,PEA,6007141993,19.89975503,99.22804216,"19.8997550294, 99.2280421601"
2373673,11MTAA000533132,AFAG,63,637151,5700887389,FAA09,,6019696884,19.90157518,99.22930502,"19.901575176, 99.2293050239"
620783,1150MT000240174,AFAG,28,298543,6200142376,FAA06,PEA,6006907388,19.86511066,99.1810838,"19.8651106643, 99.1810837962"
2656867,11MTAA000684937,AFAG,28,298545,6000007572,FAA06,PEA,6006907480,19.86510998,99.18113626,"19.8651099784, 99.1811362624"
2752301,11MTAA000733453,AFAG,28,295710,23312333,FAA06,PEA,6006903719,19.86606975,99.18214185,"19.866069754, 99.1821418528"
4322476,11MTAA001367889,AFAG,28,295230,6100006160,FAA06,PEA,6024566933,19.86644529,99.18232532,"19.866445289, 99.1823253205"
620820,1150MT000240211,AFAG,28,296300,C829806,FAA06,,6006904017,19.86610257,99.18247888,"19.8661025743, 99.1824788825"
620851,1150MT000240242,AFAG,28,294542,17384061,FAA06,,6006902897,19.86664974,99.18305143,"19.866649743, 99.1830514258"
1678881,11MTAA000085029,AFAG,104,-,27053853,FAA06,,6007356620,19.87576511,99.1895332,"19.8757651096, 99.1895331982"
619109,1150MT000238500,AFAG,24,248241,20618075,FAA06,,6006883173,19.88121421,99.19327968,"19.8812142067, 99.1932796785"
4751329,11MTAA001449526,AFAG,24,249200,5801531352,FAA06,PEA,6006883921,19.88038622,99.19381653,"19.8803862166, 99.1938165288"
619122,1150MT000238513,AFAG,24,249102,26050619,FAA06,PEA,6006883662,19.88075572,99.19420581,"19.8807557218, 99.1942058141"
3669351,11MTAA001200047,AFAG,97,,6400017926,FAA04,PEA,6023509721,19.83655716,99.19812849,"19.8365571596, 99.1981284926"
601221,1150MT000220612,AFAG,97,006410,5801369752,FAA04,PEA,6007317396,19.84130813,99.19804367,"19.8413081308, 99.1980436679"
601883,1150MT000221274,AFAG,97,003300,6100942769,FAA04,PEA,6007315089,19.84660895,99.19827443,"19.8466089546, 99.1982744294"
620431,1150MT000239822,AFAG,151,201020,22911888,FAA06,,6007562281,19.88851745,99.1984901,"19.8885174463, 99.1984900982"
619883,1150MT000239274,AFAG,19,198210,5900794446,FAA06,,6006859573,19.89139174,99.20107083,"19.8913917366, 99.2010708291"
617760,1150MT000237151,AFAG,18,185200,6100204747,FAA06,,6006852031,19.9009473,99.20062175,"19.9009472972, 99.200621754"
601610,1150MT000221001,AFAG,75,421841,6201186838,FAA04,PEA,6007212795,19.84664984,99.20188487,"19.8466498354, 99.2018848717"
601578,1150MT000220969,AFAG,75,423651,5801369707,FAA04,PEA,6007214486,19.84532615,99.20283479,"19.8453261495, 99.2028347918"
601548,1150MT000220939,AFAG,40,419562,22590204,FAA04,PEA,6006978192,19.84793704,99.20511608,"19.8479370373, 99.2051160809"
619558,1150MT000238949,AFAG,39,407600,6600584120,FAA10,PEA,6006972461,19.85345063,99.20276604,"19.853450634, 99.2027660416"
2614703,11MTAA000665512,AFAG,39,408022,26865698,FAA10,PEA,6006972868,19.85282724,99.20402811,"19.8528272371, 99.2040281122"
2761628,11MTAA000739203,AFAG,18,188305,6600281996,FAA06,PEA,6021092096,19.89774637,99.20323636,"19.8977463702, 99.2032363591"
617735,1150MT000237126,AFAG,18,183704,29562868,FAA06,,6006851335,19.90181207,99.2014104,"19.9018120723, 99.2014104014"
617822,1150MT000237213,AFAG,148,171201,29027099,FAA06,,6007554522,19.90575164,99.20538839,"19.9057516382, 99.2053883918"
1861285,11MTAA000180904,AFAG,148,171722,28939326,FAA06,PEA,6017283834,19.90499835,99.20557563,"19.9049983452, 99.2055756333"
617632,1150MT000237023,AFAG,16,164799,23312320,FAA06,,6006842214,19.90941065,99.20317568,"19.909410651, 99.2031756772"
617801,1150MT000237192,AFAG,148,169906,21570454,FAA06,,6007552393,19.9062511,99.20348984,"19.9062511025, 99.2034898418"
621389,1150MT000240780,AFAG,16,167700,24551680,FAA06,,6006843827,19.90787063,99.2035555,"19.9078706279, 99.2035554953"
2123986,11MTAA000364009,AFAG,16,166933,29866038,FAA06,,6018485526,19.9096348,99.20551961,"19.9096347986, 99.2055196149"
617652,1150MT000237043,AFAG,120,153902,25775438,FAA06,,6007441201,19.91100904,99.20481014,"19.9110090379, 99.2048101356"
617656,1150MT000237047,AFAG,120,153601,5800487438,FAA06,,6007441063,19.91167716,99.20548754,"19.9116771557, 99.2054875416"
4552355,11MTAA001413587,AFAG,467,200450,6100006151,,PEA,6024520088,19.7802566,99.14046274,"19.7802566022, 99.1404627446"
1999607,11MTAA000272069,AFAG,129,223397,6100729835,FAA04,PEA,6007487396,19.80955821,99.2648437,"19.8095582057, 99.2648437011"
593329,1150MT000212720,AFAG,129,223396,23212563,FAA04,PEA,6007487309,19.80952247,99.26485475,"19.8095224668, 99.2648547466"
592786,1150MT000212177,AFAG,129,224411,17674844,FAA04,PEA,6007492011,19.80127367,99.28081343,"19.8012736722, 99.2808134297"
592793,1150MT000212184,AFAG,129,224710,5901099714,FAA04,PEA,6007492220,19.80061633,99.2817213,"19.8006163338, 99.2817213034"
591845,1150MT000211236,AFAG,180,217706,16882514,FAA04,PEA,6007638601,19.84650406,99.27937835,"19.8465040581, 99.2793783538"
2854267,11MTAA000782719,AFAG,129,225001,5901099318,FAA04,PEA,6007492695,19.80016734,99.28239038,"19.8001673413, 99.2823903779"
591912,1150MT000211303,AFAG,129,225042,6200830772,FAA04,PEA,6007494083,19.80069891,99.28321092,"19.8006989071, 99.283210919"
592507,1150MT000211898,AFAG,129,225250,16547697,FAA04,PEA,6007495055,19.79804722,99.28413056,"19.7980472232, 99.2841305642"
592547,1150MT000211938,AFAG,129,225286,15993421,FAA04,PEA,6007495805,19.80069721,99.2848873,"19.8006972093, 99.2848873015"
592556,1150MT000211947,AFAG,130,225106,6200926398,FAA04,PEA,6007496188,19.80086456,99.28651796,"19.8008645574, 99.2865179568"
593547,1150MT000212938,AFAG,128,210802,6200142329,FAA04,PEA,6007479956,19.83537059,99.28608864,"19.8353705938, 99.2860886354"
1836860,11MTAA000168643,AFAG,130,225837,6200926442,FAA04,PEA,6017093569,19.80284097,99.287575,"19.8028409701, 99.2875750016"
1804528,11MTAA000152094,AFAG,130,-,26051432,FAA04,PEA,6007499661,19.80257079,99.28786909,"19.8025707932, 99.2878690949"
1804491,11MTAA000152070,AFAG,130,-,24424841,FAA04,PEA,6007499085,19.8022165,99.28794801,"19.8022165048, 99.2879480099"
1826735,11MTAA000162363,AFAG,130,-,27820415,FAA04,PEA,6016976500,19.80103907,99.29736069,"19.8010390744, 99.297360685"
3301175,11MTAA001007793,AFAG,130,228114,6201354301,FAA04,PEA,6022487622,19.79990229,99.29957306,"19.7999022917, 99.2995730638"
592698,1150MT000212089,AFAG,130,227882,17384253,FAA04,PEA,6007505188,19.80081101,99.29994117,"19.8008110107, 99.2999411667"
3609299,11MTAA001175356,AFAG,192,005411,6100540720,FAA04,PEA,6021706915,19.78841956,99.31660518,"19.7884195557, 99.3166051834"
619466,1150MT000238857,AFAG,156,430500,29561451,FAA09,PEA,6007577609,19.86964636,99.21130432,"19.8696463622, 99.2113043188"
619698,1150MT000239089,AFAG,41,429722,22189742,FAA09,PEA,6006982142,19.86748411,99.21198488,"19.8674841111, 99.2119848807"
619457,1150MT000238848,AFAG,105,434200,15634042,FAA09,PEA,6007359953,19.87720252,99.21324004,"19.8772025178, 99.213240041"
3772163,11MTAA001248841,AFAG,105,-,6400017574,FAA09,PEA,6023737087,19.87690243,99.2141319,"19.8769024304, 99.2141319005"
619074,1150MT000238465,AFAG,105,436472,27617425,FAA09,PEA,6007363714,19.88296676,99.21337528,"19.8829667616, 99.2133752806"
619354,1150MT000238745,AFAG,105,436473,29561497,FAA09,PEA,6007363739,19.88295062,99.2134087,"19.8829506181, 99.2134087029"
3190133,11MTAA000946881,AFAG,105,435201,6200142394,FAA09,PEA,6022345459,19.87901427,99.21381433,"19.8790142698, 99.2138143299"
593294,1150MT000212685,AFAG,78,698000,6000272261,FAA04,PEA,6007230225,19.81460838,99.21813699,"19.8146083844, 99.2181369891"
593263,1150MT000212654,AFAG,134,246800,6600101427,FAA04,PEA,6007515647,19.82976389,99.21790483,"19.8297638909, 99.2179048336"
619453,1150MT000238844,AFAG,105,434600,26871908,FAA09,PEA,6007360712,19.87452309,99.21672141,"19.8745230905, 99.2167214076"
619325,1150MT000238716,AFAG,105,438110,29783300,FAA09,PEA,6007368641,19.88421858,99.21874313,"19.8842185812, 99.2187431287"
618878,1150MT000238269,AFAG,64,648020,6200142205,FAA09,PEA,6007143178,19.89866979,99.22966845,"19.898669786, 99.2296684523"
618868,1150MT000238259,AFAG,64,648272,5800525154,FAA09,PEA,6007145214,19.89602191,99.23035203,"19.8960219069, 99.2303520318"
2306556,11MTAA000486544,AFAG,64,654316,5800525294,FAA09,PEA,6019338930,19.89327475,99.23393575,"19.8932747547, 99.2339357505"
1835782,11MTAA000168242,AFAG,160,-,29562674,FAA09,PEA,6017082657,19.89921668,99.23036656,"19.8992166815, 99.2303665604"
3622484,11MTAA001180822,AFAG,63,,5800940781,FAA09,PEA,6023373043,19.89987651,99.23211469,"19.8998765134, 99.2321146894"
618618,1150MT000238009,AFAG,131,222901,6300249996,FAA09,,6007511094,19.90563783,99.23173418,"19.9056378253, 99.2317341842"
4219719,11MTAA001354204,AFAG,63,642110,6300232809,FAA09,PEA,6024450457,19.90396312,99.23218679,"19.9039631182, 99.2321867893"
2865538,11MTAA000788622,AFAG,131,226240,5800449483,FAA09,PEA,6021460283,19.90981096,99.2337113,"19.9098109558, 99.2337113046"
591956,1150MT000211347,AFAG,114,146200,26663243,FAA04,PEA,6007415138,19.8415351,99.23788184,"19.8415350969, 99.237881837"
618884,1150MT000238275,AFAG,64,656905,28073865,FAA09,PEA,6007150452,19.88977729,99.2379975,"19.8897772855, 99.2379975035"
618764,1150MT000238155,AFAG,131,224000,23374595,FAA09,PEA,6007511329,19.90514734,99.2379359,"19.9051473405, 99.2379359043"
592073,1150MT000211464,AFAG,116,159102,26563190,FAA09,PEA,6007421670,19.8712161,99.24332535,"19.8712160969, 99.2433253538"
602081,1150MT000221472,AFAG,68,013940,19402521,FAA04,PEA,6007171315,19.80372544,99.2463522,"19.8037254434, 99.2463521986"
4934886,11MTAA001477440,AFAG,116,162451,6600584004,FAA09,PEA,6025303969,19.86493363,99.244719,"19.8649336319, 99.2447189995"
4366508,11MTAA001375132,AFAG,68,012203,6500270502,FAA04,PEA,6024547188,19.80224091,99.25243623,"19.8022409133, 99.2524362255"
593077,1150MT000212468,AFAG,68,010702,20308956,FAA04,PEA,6007165238,19.80286184,99.25334571,"19.8028618383, 99.2533457113"
2398066,11MTAA000545741,AFAG,28,298321,5800448976,FAA06,,6019816286,19.86356472,99.18109051,"19.8635647155, 99.1810905136"
620861,1150MT000240252,AFAG,153,289840,18932922,FAA06,PEA,6007567155,19.8674016,99.18324201,"19.8674015976, 99.1832420149"
620860,1150MT000240251,AFAG,153,289850,25446397,FAA06,PEA,6007567179,19.86741895,99.18326165,"19.8674189461, 99.1832616541"
620734,1150MT000240125,AFAG,122,268334,6200142021,FAA06,,6007457235,19.86851273,99.18619554,"19.8685127265, 99.1861955449"
4717081,11MTAA001443559,AFAG,252,,6201354976,FAA06,PEA,6022837143,19.86161548,99.18889743,"19.8616154827, 99.1888974254"
3372617,11MTAA001048772,AFAG,104,206902,6400018086,FAA06,PEA,6007355731,19.87235288,99.1885243,"19.8723528804, 99.1885242967"
620091,1150MT000239482,AFAG,104,259504,5800163129,FAA06,,6007358084,19.87321278,99.18868512,"19.8732127767, 99.1886851198"
1868761,11MTAA000185655,AFAG,104,-,28025738,FAA06,,6017382279,19.87517047,99.18923492,"19.8751704724, 99.1892349211"
1889939,11MTAA000197979,AFAG,24,-,29557939,FAA06,,6017550964,19.87682181,99.19068248,"19.8768218093, 99.1906824789"
620011,1150MT000239402,AFAG,24,254211,6101046891,FAA06,,6006887583,19.87683049,99.19073571,"19.8768304909, 99.1907357147"
1373556,11MTAA000025497,AFAG,24,251021,29461042,FAA06,,6006885529,19.87943731,99.19240058,"19.8794373095, 99.1924005795"
619150,1150MT000238541,AFAG,24,250100,21621880,FAA06,,6006884790,19.87953011,99.19299615,"19.8795301054, 99.1929961539"
2009295,11MTAA000279425,AFAG,24,250697,30318720,FAA06,,6018101588,19.88052253,99.1931155,"19.8805225297, 99.1931155011"
601268,1150MT000220659,AFAG,97,005440,26563240,FAA04,PEA,6007316291,19.84286845,99.19770794,"19.8428684459, 99.1977079433"
601272,1150MT000220663,AFAG,97,004812,5801369718,FAA04,PEA,6007315712,19.84439166,99.1985285,"19.844391664, 99.1985285047"
2516070,11MTAA000609918,AFAG,97,000922,5800189030,FAA04,PEA,6020220890,19.84423609,99.19982569,"19.8442360929, 99.1998256879"
3522771,11MTAA001137219,AFAG,97,000501,5901251268,FAA04,PEA,6007312299,19.84661124,99.19990462,"19.8466112377, 99.1999046245"
601874,1150MT000221265,AFAG,97,004100,6201187227,FAA04,PEA,6007315272,19.84836862,99.19896791,"19.8483686235, 99.1989679056"
601841,1150MT000221232,AFAG,75,425300,23694350,FAA04,PEA,6007215585,19.84899294,99.20070599,"19.8489929352, 99.2007059913"
602012,1150MT000221403,AFAG,75,425410,6200141615,FAA04,PEA,6007215639,19.84868327,99.20074947,"19.8486832674, 99.200749468"
601826,1150MT000221217,AFAG,75,424200,18012134,FAA04,PEA,6007214857,19.84926799,99.20088172,"19.8492679892, 99.2008817157"
601957,1150MT000221348,AFAG,39,406201,6201187094,FAA04,PEA,6006970418,19.85430816,99.20048701,"19.8543081642, 99.2004870136"
620418,1150MT000239809,AFAG,151,199915,24628393,FAA06,,6007561709,19.89020548,99.19783392,"19.8902054842, 99.1978339163"
601743,1150MT000221134,AFAG,40,418000,18012125,FAA04,PEA,6006975441,19.84993048,99.20118579,"19.8499304775, 99.2011857931"
3316383,11MTAA001015439,AFAG,75,420700,18012196,FAA04,PEA,6007211848,19.84816678,99.20169672,"19.8481667848, 99.2016967235"
620940,1150MT000240331,AFAG,155,410001,6200142558,FAA09,PEA,6007575039,19.85456291,99.20521377,"19.8545629106, 99.2052137715"
617749,1150MT000237140,AFAG,18,184504,20067621,FAA06,,6006851816,19.90126978,99.20127646,"19.9012697842, 99.2012764594"
1732202,11MTAA000113116,AFAG,18,-,6000271605,FAA06,,6016396126,19.90116579,99.20187854,"19.9011657851, 99.2018785395"
617718,1150MT000237109,AFAG,17,176661,20618017,FAA06,PEA,6006846495,19.90345554,99.20310019,"19.9034555439, 99.2031001856"
617862,1150MT000237253,AFAG,148,174401,22007269,FAA06,,6007556641,19.90295025,99.20577566,"19.9029502529, 99.205775664"
617883,1150MT000237274,AFAG,148,173024,6000272946,FAA06,PEA,6007555781,19.90457319,99.20590163,"19.9045731872, 99.205901629"
617905,1150MT000237296,AFAG,17,175402,20618060,FAA06,PEA,6006845407,19.90692939,99.20225916,"19.9069293938, 99.2022591565"
617644,1150MT000237035,AFAG,120,154504,5800487371,FAA06,,6007442951,19.91033871,99.20408877,"19.9103387087, 99.204088773"
2925159,11MTAA000820720,AFAG,120,153914,26871051,FAA06,PEA,6007441275,19.91086421,99.20465137,"19.9108642082, 99.2046513663"
601507,1150MT000220898,AFAG,113,133801,24579222,FAA04,PEA,6007408993,19.83835173,99.20994236,"19.8383517348, 99.2099423609"
601538,1150MT000220929,AFAG,84,731700,18012126,FAA04,PEA,6007258209,19.84788068,99.20599408,"19.847880675, 99.2059940777"
620985,1150MT000240376,AFAG,155,411500,16676010,FAA09,PEA,6007577408,19.8564578,99.20666129,"19.8564577987, 99.2066612856"
3361457,11MTAA001040087,AFAG,249,001401,6201186633,FAA09,PEA,6022585582,19.8724363,99.20832399,"19.8724362973, 99.2083239897"
617567,1150MT000236958,AFAG,17,178916,19402480,FAA06,PEA,6006849539,19.89944932,99.2074213,"19.8994493243, 99.2074213033"
617856,1150MT000237247,AFAG,148,174100,18012627,FAA06,,6007556515,19.90368654,99.20620861,"19.9036865443, 99.2062086052"
617837,1150MT000237228,AFAG,148,171831,22268060,FAA06,,6007554909,19.90484303,99.20678506,"19.9048430299, 99.2067850616"
2998389,11MTAA000857651,AFAG,148,172735,6100942311,FAA06,PEA,6021846794,19.90406928,99.21012783,"19.9040692827, 99.2101278263"
2585056,11MTAA000648417,AFAG,137,269892,27617514,FAA06,PEA,6020475848,19.90915719,99.2081173,"19.9091571872, 99.2081173009"
3000492,11MTAA000858619,AFAG,137,000791,5800028009,FAA06,PEA,6019524632,19.91076821,99.20733516,"19.9107682116, 99.2073351597"
618134,1150MT000237525,AFAG,9806,000600,27685530,FAA06,,6007925093,19.91355119,99.20766482,"19.9135511856, 99.2076648238"
604476,1150MT000223867,AFAG,113,134202,25009241,FAA04,PEA,6007409201,19.83826818,99.21109032,"19.8382681815, 99.2110903217"
3659217,11MTAA001196119,AFAG,165,,6300829833,FAA09,PEA,6023473200,19.85882554,99.21176518,"19.8588255379, 99.2117651788"
3300707,11MTAA001007451,AFAG,129,224752,6100729783,FAA04,PEA,6007492446,19.80142054,99.28275801,"19.8014205444, 99.2827580095"
3437160,11MTAA001090734,AFAG,129,225510,6001150342,FAA04,PEA,6022793017,19.79782784,99.28364056,"19.7978278378, 99.2836405584"
592803,1150MT000212194,AFAG,129,225220,5901099004,FAA04,PEA,6007494483,19.79956567,99.28463054,"19.7995656683, 99.2846305379"
3300037,11MTAA001007110,AFAG,129,225288,27802241,FAA04,PEA,6016745579,19.80088277,99.28467557,"19.8008827741, 99.2846755675"
1804435,11MTAA000152007,AFAG,130,225763,6200926465,FAA04,PEA,6007498860,19.80204485,99.28698829,"19.8020448495, 99.2869882925"
593402,1150MT000212793,AFAG,128,210201,21570497,FAA04,PEA,6007479476,19.83723591,99.28535726,"19.8372359146, 99.2853572552"
1804492,11MTAA000152072,AFAG,130,-,24424762,FAA04,PEA,6007499225,19.80220402,99.28808861,"19.8022040243, 99.2880886073"
593438,1150MT000212829,AFAG,128,214200,5600243512,FAA04,PEA,6007483280,19.83547473,99.294119,"19.835474727, 99.2941189977"
3546469,11MTAA001145150,AFAG,128,214701,6200830831,FAA04,PEA,6007483505,19.83501269,99.29608626,"19.8350126861, 99.2960862633"
592631,1150MT000212022,AFAG,130,226640,25009242,FAA04,PEA,6007500995,19.80047355,99.29685819,"19.8004735468, 99.2968581904"
592580,1150MT000211971,AFAG,130,227501,16676012,FAA04,PEA,6007503922,19.79961256,99.2979903,"19.7996125614, 99.2979902984"
592716,1150MT000212107,AFAG,130,227890,5801369437,FAA04,PEA,6007505240,19.80071246,99.30032981,"19.8007124624, 99.3003298118"
593415,1150MT000212806,AFAG,191,003600,19202272,FAA04,PEA,6007656814,19.82936532,99.30093105,"19.8293653165, 99.3009310514"
